,Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
10,10,SSD93_11,Montreuil 93100 (Bas Montreuil - Bobillot),"Achat maison 5 pièces 78 m², Montreuil - 70 700 €",70 700 €,78 m²,5 pièces,3 chambres,,Jardin,,,,Rente : 2 976 €/mois,Réf. de l’annonce : 422093057,Publiée le 3 déc. 2020,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 78 m²,"Viager libre - F66-H62 ans - MONTREUIL (93100). Age : Femme de 66 ans | Homme de 62 ans
Bouquet : 70700 EUR
Rente : 2976 EUR/mois
Valeur du bien : 780000 EUR
En Viager libre, le bien est vendu libre de toute occupation. L'acquéreur a la possibilité de l'habiter à titre personnel, d'y loger ses proches, ou de le mettre en location. L'achat en viager libre permet à l'acquéreur de bénéficier d'un crédit, sans intérêts bancaires, octroyé par le vendeur.
Descriptif du bien : Montreuil - Maison - Villa de la Tourelle
Jolie maison de ville familiale en triplex donnant sur un agréable jardinet de 17 m² au calme et sans vis-a-vis. Maison d'environ 78 m² de surface au sol, élevée sur un sous-sol total de 26 m². Elle se compose de la façon suivante: Au rez-de-chaussée : séjour salle à manger de 23 m², cuisine indépendante avec cellier, WC séparés. Au premier étage: palier desservant 2 chambres avec rangement et une salle d'eau. Au second niveau, vous trouverez une grande chambre de 14 m².
Au coeur du quartier Bas-Montreuil Bobillot à la limite de Vincennes, venez visiter cette maison située dans une célèbre rue pavée privée à moins de 7 minutes du métro et 10 minutes du RER.
La Villa est actuellement en colocation meublé loué 1704 EURHC, le bail pouvant se dénoncer chaque année en février. 2 Box possible en supplément.
Analyse financière : Exclusivité Renée Costes viager Maison - Villa de la Tourelle
Viager libre loué, Femme 66 ans & Homme 62 ans.
Maison d'une valeur de 780 000 EUR, qui se décompose en un bouquet de 70 700 EUR FAI et une rente de 2 976 EUR. Au coeur du quartier Bas-Montreuil Bobillot limite Vincennes. Venez découvrir cette maison située dans une célèbre rue pavée à moins de 7 minutes du métro et 10 minutes du RER.
La Villa est actuellement en colocation meublé loué 1704 EURHC, le bail pouvant se dénoncer chaque année en février."
11,11,SSD93_12,Drancy 93700 (L'Economie),"Achat maison 8 pièces 195 m², Drancy - 624 000 €",624 000 €,195 m²,8 pièces,4 chambres,4 places de parking,Jardin,,Terrasse,,3 200 €/m²,,Publiée le 1 déc. 2020,Réf. de l’annonce : 340930281102,Descriptif de cette maison à vendre de 8 pièces et 195 m²,"Dpt Seine Saint Denis (93), à vendre DRANCY maison P8. DRANCY, maison T8 195m² habitable sur un terrain de 451 m² environ -À 10 minutes, c’est le temps qu’il vous faudra depuis votre maison pour atteindre le centre commercial ''PLEIN AIR'' "", les écoles, la poste, la banque et toutes les commodités et le futur ligne de métro grand Paris (environ 10 minutes à pied).
Cette jolie maison se situe au sud de Le Blanc Mésnil, à environ 15 minutes de la capitale (Paris Gare du Nord) en RER B gare de Drancy où aiment se ressourcer incognito quelques personnalités en vue.
L’odeur des croissants chauds éveillera votre petite famille le dimanche matin quand vous rentrerez de votre jogging ou de votre virée en vélo.
Votre futur lieu de vie, est là, au cœur d'un quartier pavillonnaire, où le temps prend son temps. Il se présente comme une très élégante maison familiale de 8 pièces sur 3 niveaux, sur un terrain de 451 m² couturé.
Au rez-de-chaussée, un grand hall d’entrée dessert un salon et une salle à manger avec cuisine ouverte et très bien équipée, le tout pour environ 60 m². On accède depuis le hall au 1er étage où se situe la vaste partie nuit composée d’une suite parentale 35 m² environ avec les portes-fenêtres donnant l'accès directement au balcon de 6 m² environ, d'une deuxième grande chambre, un dressing, un WC, au 2ème étage d’une salle de bain avec douche et toilette séparée, deux grandes chambres plus de 12 m² chacune.
Vous pouvez constater aussi à l’extérieur : une véranda ouverte et un caban de 12 m² environ permettent de stocker des marchandises ou créer un studio.
Vous apprécierez en outre les 3 ou 4 places de parking. Les honoraires sont à la charge du vendeur. Réseau Immobilier CAPIFRANCE - Votre agent commercial Meng Kiet SUNG Voir le téléphone - Plus d’informations sur le site de CAPIFRANCE (réf.683490)"
12,12,SSD93_13,Montreuil 93100 (Branly - Boissière),"Achat maison 5 pièces 97 m², Montreuil - 541 000 €",541 000 €,"97,13 m²",5 pièces,4 chambres,1 place de parking,Jardin,,,,5 570 €/m²,Réf. de l’annonce : 11182,Publiée le 1 déc. 2020,Modifiée le 10 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 97 m²,"1. MONTREUIL BOISSIERE / QUARTIER THEATRE DES ROCHES / PROCHE DU PROLONGEMENT DU METRO LIGNE 11 / STATION HOPITAL / TRAMWAY T1 / MAISON FAMILLIALE. Située au cœur de la Boissière, dans une rue calme et pavillonnaire, à deux pas de l'hôpital André Grégoire et de nombreux commerces (Auchan, Franprix, boulangeries, pharmacies, la Poste...), à 10 min en bus (ligne 129) du métro Mairie de Montreuil (ligne 9) mais également à proximité immédiate de la future station de la ligne 11 prolongée station ""Hôpital "" et du futur tramway T1. Vos agences Century 21 Boissière Immobilier et Century 21 Croix de Chavaux à Montreuil vous proposent de venir découvrir cette jolie maison familiale. En effet cette maison mitoyenne vous propose au rez-de-chaussée surélevé : une entrée, un wc, un séjour donnant sur une cuisine ouverte en excellent état, entièrement équipée et aménagée et d'une petite véranda. A l'étage : un dégagement distribuant deux chambres dont une équipée d'une penderie, ainsi qu'une salle de bains/wc. Enfin au deuxième et dernier niveau : un bureau et une chambre légèrement mansardés. Le tout édifié sur un sous-sol total vous offrant la possibilité de stationner un véhicule tout en bénéficiant d'un espace de bricolage et de stockage. Ses plus ? Un grand espace extérieur très agréable avec un espace protégé, vous permettant de profiter en toute tranquillité des journées ensoleillées. La maison est équipée d'un panneau solaire (eau chaude sanitaire) et bénéficie donc d'une consommation énergétique maîtrisée. Le jardin est agrémenté de plusieurs arbres fruitiers. Secteur en plein essor, bonne structure, bel espace extérieur, prestations optimales. Ne passez pas à coté de cette maison familiale qui n'attend plus que vous ! Rare dans le secteur ! Pour plus de renseignements, nous vous invitons à joindre votre conseiller Nelson DE SOUZA Voir le téléphone ou à venir le rencontrer au 123-125 boulevard de la Boissière, 93100 MONTREUIL. Retrouvez-nous également au 15 avenue Gabriel Péri à MONTREUIL."
13,13,SSD93_14,Sevran 93270 (Rougemont - Charcot),"Achat maison 5 pièces 84 m², Sevran - 299 000 €",299 000 €,"84,14 m²",5 pièces,3 chambres,1 place de parking,Jardin,,,,3 554 €/m²,Réf. de l’annonce : 17713,Publiée le 28 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 84 m²,"SEVRAN PERRIN / CENTRE VILLE Idéalement situé dans un quartier pavillonnaire très recherché à deux pas des commerces, des écoles Primaire et Secondaire dans un rayon d'un kilomètre, à 5 minutes de l'arrêt de bus 605 (DANTON) ainsi qu'à 15 minutes à pieds de la gare de SEVRAN LIVRY RER B Venez découvrir cette très belle maison traditionnelle édifiée sur une parcelle de 450m². Maison pleine de charme sans travaux à prévoir, avec un beau et lumineux séjour, une magnifique cuisine américaine équipée et aménagée, trois chambres dont une suite parentale avec un accès à des combles aménagés. Pour compléter ce bien vous disposerez d'un grand garage, d'une allée pouvant accueillir deux véhicules ainsi qu'une dépendance. BIEN RARE SUR LE SECTEUR COUP DE COEUR ASSURE !!!"
14,14,SSD93_15,Vaujours 93410,"Achat maison 4 pièces 86 m², Vaujours - 285 000 €",285 000 €,86 m²,4 pièces,2 chambres,1 place de parking,Jardin,,,,3 314 €/m²,Réf. de l’annonce : 010071E1Q6EB,Publiée le 27 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 86 m²,"Maison Vaujours de 86 m2. Dans le quartier résidentiel Fenelon situé à Vaujours, pavillon en très bon état de 86 m² sur terrain de 135 m², composé:. au RDC : un grand garage carrelé de 32 m² + une buanderie et un accès direct au hall d'entrée avec placards de rangement.. au 1er étage : un double séjour + une cuisine aménagée ouverte d'environ 42 m² avec accès direct à la terrasse et au jardin clôturé, WC indépendants.. au 2ème étage : une grande chambre d'une surface au sol de 25 m², une deuxième chambre d'environ 12 m² et une salle de bains avec WC.. . Située dans une résidence très calme, le jardin donne sur un terrain boisé et verdoyant appartenant à la copropriété. . Proche de toutes les écoles (de la maternelle au collège et école privée).. 3 chambres à l'origine.. Les plus: chaudière à gaz récente. . Porte de garage électrique. . Isolation récente des combles et des plafonds bas.. Exposition du jardin sud ouest.. Très faibles charges de copropriété (24euros/mois). . Copropriété de 45 lots, pas de procédure en cours.. Exclusivité ORPI."
15,15,SSD93_16,Épinay-sur-Seine 93800 (Les Béatus - Les Mobiles - La Briche - Bluementhal),"Achat maison 4 pièces 77 m², Épinay-sur-Seine - 285 000 €",285 000 €,"76,94 m²",4 pièces,3 chambres,3 places de parking,Jardin,,,,3 704 €/m²,Réf. de l’annonce : 084911E1RZCL,Publiée le 27 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 77 m²,"Maison Epinay Sur Seine 4 pièce(s) 76.94 m2. EPINAY CENTRE VILLE MAIRIE - LES BEATUS . A 2 minutes à pied du tramway accès M° Porte de Paris en 15 minutes - Quartier pavillonnaire à proximité des commerces et des écoles primaires et collège. MAISON 4 pièces en copropriété de 3 lots sans aucunes charges - Au rez-de-chaussée: entrée, séjour ouvrant sur terrasse, cuisine, WC. A l' étage: 3 chambres avec rangements, salle de bains avec WC. . Jardinet et garage pour deux véhicules. . Visite virtuelle en 360°, disponible sur notre site ou sur demande"
16,16,SSD93_17,Sevran 93270 (Primevères - Savigny),"Achat maison 6 pièces 150 m², Sevran - 370 000 €",370 000 €,150 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,2 467 €/m²,Réf. de l’annonce : LKM44354,Publiée le 22 nov. 2020,Modifiée le 23 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"Maison 6 pièces de 150 m² | Sevran. * Exclusivité Liberkeys *
Liberkeys vous propose en exclusivité cette charmante maison T6 de 150m².
Sur le bien :
Maison années 1960 chaleureuse en très bon état, sur un terrain de 438 m² :
- Au rez-de-chaussée : une entrée, un séjour lumineux (22m² orienté Sud-Est/Sud-Ouest), une cuisine équipée, une grande et lumineuse véranda chauffée de 37m², un cellier, un dégagement, une salle de bain avec wc et deux chambres
 - A l'étage : une pièce bureau, deux chambres et une salle d'eau avec wc
- Au sous-sol : deux pièces dont une de 30 m2 et vide sanitaire
- Extérieur : un grand jardin, deux box/garage et de l'espace pour stationner plusieurs véhicules
- La maison est mitoyenne sur un côté, sans vis-à-vis
- Chauffage au gaz individuel
- Cheminée fonctionnelle dans le séjour
- Double vitrage
- Taxe foncière : 1 675 €/an
Les plus :
- Calme
- Lumineux
- Grande véranda
- Pas de vis-à-vis
- Extérieur arboré et verdoyant
 Sur la localisation :
- Quartier pavillonnaire calme
- 4 min à pied RER B Sevran-Beaudottes
- Proche de toutes commodités
Photos supplémentaires et plans 2D sur demande"
17,17,SSD93_18,Aulnay-sous-Bois 93600 (Prevoyant - Le Parc),"Achat maison 6 pièces 165 m², Aulnay-sous-Bois - 423 000 €",423 000 €,165 m²,6 pièces,3 chambres,2 places de parking,Jardin,,,,2 564 €/m²,Réf. de l’annonce : 010072E126G9,Publiée le 19 nov. 2020,Modifiée le 4 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 165 m²,"Maison Aulnay Sous Bois 6 Pièces - 165 m². Votre agence Orpi vous propose en exclusivité, cette maison de 6 pièces d'une surface de 165 m².. Située sur le secteur sud d'Aulnay-sous-Bois, elle se compose au rez-de-chaussée : d'une entrée, un double salon-séjour donnant accès à une véranda et au jardin, une cuisine aménagée/équipée, salle d'eau et WC séparés.. A l'étage : un palier dessert 3 chambres, une salle de bains, des WC, une buanderie.. Combles aménagés en grand espace de vie avec WC.. L'ensemble sur un terrain de 441m² disposant d'un second accès en fond de parcelle.. Stationnement pour plusieurs véhicules.. Pas de travaux à prévoir.. A SAISIR !!. ."
18,18,SSD93_19,Gagny 93220 (Jean Bouin),"Achat maison 5 pièces 95 m², Gagny - 340 000 €",340 000 €,95 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,,3 579 €/m²,Réf. de l’annonce : LKM33383,Publiée le 16 nov. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 95 m²,"Maison 5 pièces de 95.0m² | Rue des Sablons | Gagny. Seulement chez Liberkeys.
Maison 5 pièces de 95.0m² avec jardin | Rue des Sablons | Gagny
Liberkeys vous propose cette maison de 5 pièces de 95m² avec jardin.
Sur le bien :
Maison de 5 pièces avec jardin et garage.
Le bien est composé de 3 étages d'habitation avec au premier, un séjour traversant (Nord/Sud) avec une vue dégagée sur le jardin de la maison.
Une cuisine américaine équipée ouverte sur le séjour vient compléter cette pièce.
Composé aussi d'un espace aujourd'hui aménagé en buanderie pouvant tout à fait être transformé en chambre. Un wc indépendant se trouve aussi à cet étage.
Au deuxième étage nous accédons à la partie nuit, composée de deux belles chambres donnant l'une sur rue l'autre sur le jardin, d'une salle de bain en parfait état et d'un grand dressing.
Le troisième étage est lui composé d'une grande chambre avec dressing et un bureau attenant.
Le bien est complété par un garage fermé et une place de parking extérieur devant la maison.
La découverte de cette belle maison se termine par une terrasse donnant sur un écrin de verdure privatif.
Les plus :
- Très belle maison familiale
- Grand double séjour
- Jardin privatif exposé Sud
- Garage fermé
- 4 chambres
- Aucun travaux à prévoir
A savoir :
- Installation de panneaux solaires sur le toit réalisés, pour une consommation d'énergie optimale
- Chauffage au gaz individuel
Sur la localisation :
Gare de Chénay - Gagny (RER E).
RER E à 5 minutes à pieds.
Ecoles et collèges à proximité."
19,19,SSD93_20,Clichy-sous-Bois 93390 (La Butte - Les Limites),"Achat maison 4 pièces 78 m², Clichy-sous-Bois - 234 000 €",234 000 €,78 m²,4 pièces,2 chambres,,Jardin,,,,3 000 €/m²,Réf. de l’annonce : 1936,Publiée le 16 nov. 2020,Modifiée le 20 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 78 m²,"Vente : maison T4 à CLICHY SOUS BOIS. EXCLUSIVITÉ - MAISON 4 PIÈCES AU CALME AVEC TRAVAUX
En vente : à CLICHY SOUS BOIS (93390) découvrez cette maison T4 au calme de 78 m² et de 251 m² de terrain. Elle est orientée au sud. Elle offre deux chambres, une cuisine indépendante et une salle d'eau. La maison dispose de radiateurs alimentés au gaz.
Un jardin agrémente cette maison. Pour davantage d'espace de rangement, ce logement bénéficie aussi d'un grenier et de trois caves.
C'est une maison mitoyenne de plain-pied datant de 1945. L'intérieur nécessite d'être rafraîchi. Ce bien va demander des travaux. Pour vos véhicules, cette maison possède un garage.
La maison se trouve à 500 mètres des commerces. On trouve des écoles de tous types à moins de 10 minutes de la maison. On trouve un arrêt de bus à huit minutes du bien. Il y a un bureau de poste et de nombreux restaurants non loin du logement. Enfin 2 marchés animent le quartier.
Cette maison dispose d'un indice DPE F qui correspond à une consommation énergétique annuelle de 340 kWh/m2. Quant à l'indice GES, il est de classe D (35 Kg CO?/m²/an).
Cette maison T4 est à vendre pour la somme de 234 000 .
Découvrez toutes les originalités de cette maison à vendre en prenant rendez-vous avec votre agence Guy Hoquet PAVILLONS SOUS BOIS."
20,20,SSD93_21,Montfermeil 93370 (Coudreaux),"Achat maison 5 pièces 116 m², Montfermeil - 96 000 €",96 000 €,116 m²,5 pièces,3 chambres,,Jardin,,,,Rente : 643 €/mois,Réf. de l’annonce : 422093049,Publiée le 12 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 116 m²,"Viager occupé - H72 ans - MONTFERMEIL (93370). Age : Homme de 72 ans
Bouquet : 96000 EUR
Rente : 643 EUR/mois
Prix d'achat : 173875 EUR
Nous vous rappelons qu'en Viager occupé le vendeur reste chez lui, vous ne pouvez y habiter.
En Viager occupé, Le vendeur continue à vivre dans son logement sans changer ses habitudes jusqu'à son départ en maison de retraite ou son décès. Pour l'investisseur, l'acquisition d'un viager occupé s'apparente à un investissement locatif sécurisé, avec un seul occupant (le vendeur), et pour lequel il reçoit la totalité des « loyers » au moment de l'acquisition sous forme de décote d'occupation (DUH)
Descriptif du bien : Montfermeil 
située dans le département de la seine saint Denis en région d'Île-de-France
et ces 26 154 habitants.
La ville possède 69  d'espaces verts répartis entre les 21  de forêt de Bondy, 20  pour le Bois des Ormes, 23 de parcs et jardins, 5 300m2 de massifs fleuris.
Elle est desservie par 3 stations de tramway:
 o Notre-Dame des Anges 
 o Arboretum 
 o Hôpital de Montfermeil 
Renee Costes vous présente
Sur une parcelle de 500 m² et son arbre centenaire.
Au calme dans un quartier pavillonnaire proche des écoles et des collèges à 10 minutes du tram, une maison saine , d'environ 115 m² et ces 3 chambres , avec son garage dans son sous-sol total .
Analyse financière : Sur une parcelle de 500 m² et son arbre centenaire.
Au calme dans un quartier pavillonnaire proche des écoles et des collèges à 10 minutes du tram, une maison saine , d'environ 115 m² et ces 3 chambres , avec son garage dans son sous-sol total .
En partant d'une valeur du bien de 325 000 euros, vous achetez ce bien 173 875 euros qui se décompose en un versement immédiat de 96 000 euros FAI et d'une mensualité de 643 euros/mois.
Belle opportunité sécurisée de préparer votre retraite soit pour votre future résidence principale soit pour constituer un patrimoine locatif à prix réduit ."
21,21,SSD93_22,Noisy-le-Grand 93160 (Sud),"Achat maison 4 pièces 81 m², Noisy-le-Grand - 329 000 €",329 000 €,81 m²,4 pièces,3 chambres,2 places de parking,Jardin,,,,4 062 €/m²,Réf. de l’annonce : 930024890,Publiée le 12 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 81 m²,"Maison. Recherché sur Noisy le Grand, à proximité des écoles, bus, commerces, pavillon en copropriété, dans le lotissement 'les bosquets des Richardets'. Prestations de qualité : double vitrage et volets roulants électriques, cuisine équipée, ce pavillon lumineux comprend une entrée et son cellier, une salle d'eau et W.C, séjour très lumineux donnant sur la terrasse, cuisine US, une chambre, à l'étage : dégagement, 2 chambres, une mezzanine à usage de bureau, salle de bains et WCd'eau, deux Combles.
Terrasse + jardin clos.
Cette maison lumineuse, vous offre en plus de son emplacement, un environnement sécurisé et verdoyant.
COUP DE COEUR ASSURE, Au plus rapide.
Copropriété de 183 Lots (dont 83 maisons, le reste en parkings)
Charges Annuelles : 505
Cimm Immobilier Gournay-sur-Marne - Mme Bouchra FRIH Bouchra - Voir le téléphone - Plus d'informations sur (lien supprimé)"
22,22,SSD93_23,Maison à vendre à Gournay-sur-Marne (93460),Maison à vendre Gournay-sur-Marne (93460) - Achat maison - Bien’ici,,,,,,,,,,,,,,,
23,23,SSD93_24,Villepinte 93420 (Clos Montceleux),"Achat maison 5 pièces 124 m², Villepinte - 346 000 €",346 000 €,124 m²,5 pièces,4 chambres,6 places de parking,Jardin,,,,2 790 €/m²,Réf. de l’annonce : 010071E1QPB6,Publiée le 27 oct. 2020,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 124 m²,"Maison Villepinte 124 m2. Secteur pavillonnaire proche des écoles.. A découvrir absolument sur Villepinte, maison indépendante élevée sur sous-sol total comprenant: beau séjour exposé plein sud, une cuisine indépendante et aménagée de 2019, un bureau, une buanderie et WC indépendant.. A l'étage: 4 chambres dont 2 avec mezzanine, une salle de bain avec douche et WC. . Sous-sol aménagé comprenant cuisine d'été avec accès jardin, salon, chambre, salle de bain avec WC. . Les plus: chaudière récente de 2017, garage indépendant.. Visite virtuelle disponible avec le lien ci-dessous:. Voir la visite virtuelle"
24,24,SSD93_25,Aubervilliers 93300 (Landy-Plaine - Marcreus - Pressensé),"Achat maison 4 pièces 121 m², Aubervilliers - 645 000 €",645 000 €,"121,34 m²",4 pièces,2 chambres,2 places de parking,Jardin,,1 terrasse,,5 316 €/m²,Réf. de l’annonce : 2459EP,Publiée le 20 oct. 2020,Modifiée le 27 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 121 m²,"Duplex comme une maison. Situé entre le canal de Saint Denis et la Mairie d'Aubervilliers, ce duplex de 121 m2 (118 m2 Carrez) avec terrasse et jardinet est organisé comme une maison.
A l'abri d'une petite cour, ce lieu de vie calme est lumineux grâce à de multiples ouvertures.
Au rez-de-chaussée, accessible par le jardin et la terrasse, le séjour cathédral de 61m2 avec cuisine ouverte, profite de 5m de hauteur sous plafond et deux puits de lumière.
Le premier étage accueille un espace de 13,70m2 se fermant avec des panneaux, une suite parentale agrémentée d'un dressing et d'une salle de bain avec douche, une seconde chambre, une salle d'eau et un wc séparé.
Les volumes généreux, le calme et l'espace extérieur confèrent à cette maison familiale une ambiance chaleureuse et conviviale.
Métro : futur station Mairie Aubervilliers à 600m.
Bien soumis au statut de la copropriété complété d'un garage fermé en rez-de-chaussée et d'un emplacement de parking.
Contact : Grégory Voir le téléphone
RSAC : 822 473 120 Paris
Copropriété de 12 lots (Pas de procédure en cours).
Charges annuelles : 1613.00 euros."
25,25,SSD93_26,Noisy-le-Grand 93160 (Sud),"Achat maison 4 pièces 75 m², Noisy-le-Grand - 371 000 €",371 000 €,75 m²,4 pièces,2 chambres,,Jardin,,,,4 947 €/m²,Réf. de l’annonce : LM6410,Publiée il y a plus de 2 mois,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 75 m²,"Maison Noisy Le Grand 4 pièce(s) 75 m2. Pavillon sur sous sol total non mitoyen à rafraichir comprenant une entrée donnant sur séjour double et blacon, 2 chambres , cuisine équipée, salle d'eau, wc, possibbilité d'aménager le rez-de-jardin, elle est située dans un quartier calme et rechercher des Yvris , proche écoles et RER.
Réalisez enfin votre rêve, les enfants pourront aller à l'école à pieds jusqu'au collège."
26,26,SSD93_27,Villepinte 93420 (Le Vieux Pays),"Achat maison 5 pièces 92 m², Villepinte - 322 000 €",322 000 €,92 m²,5 pièces,3 chambres,2 places de parking,,,,,3 500 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 34,Descriptif de cette maison à vendre de 5 pièces et 92 m²,"MAISON MITOYENNE DE 92m². Dans un quartier résidentiel de VILLEPINTE agréable et calme, maison mitoyenne d'un côté, cinq pièces principales sur deux niveaux, 92 m² habitable, comprenant un séjour de 30m² en double exposition est/ouest, cuisine aménagée et équipée,WC et garage. A l'étage, 3 chambres dont une suite parentale avec salle de bains, une 2ème salle de bains et WC. Jardin clos !"
27,27,SSD93_28,Gournay-sur-Marne 93460,"Achat maison 6 pièces 140 m², Gournay-sur-Marne - 679 000 €",679 000 €,140 m²,6 pièces,4 chambres,6 places de parking,Jardin,,,,4 679 €/m²,Réf. de l’annonce : 009042E1QO9M,Publiée le 19 oct. 2020,Modifiée le 18 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 140 m²,"Maison Gournay Sur Marne 6 pièce(s) 140 m2. EXCLUSIVITE ORPI........ Sur le secteur le plus recherché de Gournay Sur Marne, à 2 pas du centre ville et de toutes commodités, magnifique pavillon des années 50 en très bon état général sur sous-sol total comprenant :. Au rez-de-chaussée surélevé : une entrée, séjour double lumineux avec accès terrasse, cuisine aménagée équipée avec coin repas, 2 belles chambres parquetés et une salle de bains avec douche et wc récente..... A l'étage : palier, salle d'eau avec wc et deux grandes chambres sous pente avec chacune un coin bureau.. Sous-sol total divisé en garage, cave, une pièce de rangement, chaufferie/buanderie, wc et un grand bureau avec placard ( possibilité chambre).. Le + une superbe parcelle sans vis à vis de 840 m²...... Aucuns travaux à prévoir, double vitrage Pvc, volets roulants électrique, ravalement et toiture en très bon état, portail automatique, clôture de qualité etc..... TRES RARE SUR LE SECTEUR...... FAITE VITE....."
28,28,SSD93_29,Drancy 93700 (L'Economie),"Achat maison 10 pièces 230 m², Drancy - 659 000 €",659 000 €,230 m²,10 pièces,6 chambres,2 places de parking,Jardin,,,2 garages,2 865 €/m²,Réf. de l’annonce : 2061UBI,Publiée il y a plus de 2 mois,Modifiée le 8 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 230 m²,"Drancy , propriété composée de 2 maisons indépendantes de 110 et 120 m2 , 6 chambres , 2 salle de bains , double garage , sous sol , jardin arboré avec terrasse clos. Maison 1 :
Surface de 110m2 , composée au rez de chaussée d'un séjour , cuisine équipée , arrière cuisine avec véranda , chambre climatisée , WC .
A l'étage , 2 chambres , 1 bureau .
Sous sol avec salle de bains entièrement rénovée , double buanderie , chaudière gaz individuelle .
Grande terrasse extérieure revêtement en lames de bois
Maison 2 :
Surface de 120 m2 avec entrée indépendante ,
Au rez de chaussée une belle véranda de 22 m2 , séjour de 37 m2 avec cuisine américaine toute équipée , buanderie , atelier de bricolage .
A l'étage , 3 chambres , 1 salle de bain , 1 wc . chaudière gaz individuelle récente .
Jardin arboré sur l'ensemble de la propriété , clos de murs avec un garage double grande hauteur , pas de vis à vis .
Ensemble immobilier divisible en 2 lots , très rare sur ce secteur recherché .
Opportunité à saisir rapidement
Renseignements : Franck Baudon agent indépendant immatriculé au RSAC de Melun n°884 165 887
Tél / Voir le téléphone 
Contacter"
29,29,SSD93_30,Épinay-sur-Seine 93800 (Orgemont),"Achat maison 7 pièces 228 m², Épinay-sur-Seine - 840 000 €",840 000 €,228 m²,7 pièces,4 chambres,,Jardin,,2 terrasses,,3 684 €/m²,Réf. de l’annonce : 2425EP,Publiée il y a plus de 2 mois,Modifiée le 26 oct. 2020,Descriptif de cette maison à vendre de 7 pièces et 228 m²,"Maison contemporaine en bords de Seine avec piscine. Sur les bords de Seine, au bout d'une impasse résidentielle, cette maison d'architecte sur trois niveaux de 228m2 avec vue panoramique sur la seine, une terrasse et un toit terrasse avec piscine.
Cette maison contemporaine en béton et bois est orientée plein sud et profite de larges ouvertures qui apportent la sensation de vivre sur l'eau.
Le rez-de-chaussée développe un double garage, une buanderie et l'accès au premier niveau où se trouve un espace bureau, deux chambres, un wc invités et une salle de bains.
En demi-niveau, un salon détente conduit au deuxième étage composé d'une pièce de vie avec pôele, une cuisine, un patio, deux chambres, une salle de douche et un wc.
Le patio de 18m2 ainsi que le toit terrasse de 103m2 agrémenté d'une piscine avec toit rétractable rendent exceptionnel, ce lieu de vie familial propice à recevoir.
Des panneaux solaires installés sur le toit sont une source en énergie conséquente.
La qualité des matériaux et des aménagements, alliés au calme, à la lumière et l'absence de vis à vis sont unique à 15min de Paris.
Ce bien en pleine propriété dispose également, à l'arrière, d'un terrain restant à exploiter d'environ 180m2 et d'une cave à vin.
Transports : RER C à 1500 mètres
Contact: Grégory Voir le téléphone
RSAC: 822 473 120 Paris"
30,30,SSD93_31,Livry-Gargan 93190 (Nord),"Achat maison 7 pièces 160 m², Livry-Gargan - 479 000 €",479 000 €,160 m²,7 pièces,5 chambres,2 places de parking,Jardin,,,,2 994 €/m²,Réf. de l’annonce : 010931E1LVBC,Publiée il y a plus de 2 mois,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 160 m²,"Maison Livry Gargan 7 pièce(s) 167 m2. Votre agence ORPI vous propose en exclusivité !!!. . Un magnifique pavillon totalement rénové , disposant au rez-de-chaussée d'une entrée, un grand séjour de 46m2, une cuisine séparée (possibilité de l'ouvrir sur le séjour) avec accès direct sur la terrasse et un grand jardin... A l'étage vous trouverez 5 chambres, une salle d'eau et une salle de bains réparties sur deux paliers.. Un sous sol et un garage viennent compléter ce bien.. . coup de coeur assuré !!!. . Visite virtuelle disponible"
