Addresse,Code_insee,Departement,Latitude,Longitude,MinDistGar,MoyDistGar,train,rer,metro,tramway,Distance,DurationPoliceMin
Maison à vendre à Issy-les-Moulineaux (92130),92130,92,48.82104,2.27718,0.45665162662863584,19.912135800671745,0,0,1,0,0.5727756676453245,0.06888888888888889
Maison à vendre à Ivry-sur-Seine (94200),94200,94,48.81568,2.3848700000000003,0.5185359604715911,19.88915756593329,0,0,1,0,0.4635862762949183,0.10055555555555555
Maison à vendre à Joinville-le-Pont (94340),94340,94,48.825379999999996,2.47458,0.9236218032627912,22.400788478865174,0,1,0,0,1.344371680543024,0.19305555555555556
Maison à vendre à Jouy-le-Moutier (95280),95280,95,49.01068,2.04028,2.8081730580332267,34.71320756912243,1,1,0,0,1.5386303672903745,0.06916666666666667
Maison à vendre à Juvisy-sur-Orge (91260),91260,91,48.68333,2.38333,0.6854179403760093,28.01841407889794,0,1,0,0,1.0102724851931535,0.1025
Maison à vendre à La Courneuve (93120),93120,93,48.92805,2.39627,0.2875243810557097,21.28629562849739,0,0,0,1,0.41624357371407245,0.06
Maison à vendre à La Queue-en-Brie (94510),94510,94,48.7852,2.58112,3.625063425708714,28.378512628415244,1,1,0,0,3.302656965530266,0.19805555555555557
Maison à vendre à Livry-Gargan (93190),93190,93,48.9193,2.54305,1.2431991686786383,26.29612608842379,0,0,0,1,1.4745628782370994,0.09361111111111112
Maison à vendre à Luzarches (95270),95270,95,49.11319,2.4223,0.4667279939284369,36.494409952444485,1,0,0,0,9.501514863182564,0.25472222222222224
Maison à vendre à Maisons-Alfort (94700),94700,94,48.81171,2.43945,0.4615861338863482,21.468268308670726,0,0,1,0,0.8506358082015376,0.058055555555555555
Maison à vendre à Marcoussis (91460),91460,91,48.64026,2.23858,5.053862248693725,32.2595332681183,0,1,0,0,5.830971804471791,0.205
Maison à vendre à Marines (95640),95640,95,49.14485,1.98226,3.381856455063289,46.78545165518547,1,0,0,0,14.040574750848538,0.3813888888888889
Maison à vendre à Marly-la-Ville (95670),95670,95,49.08201,2.50347,2.5332892112950036,35.383588981704406,0,1,0,0,6.89171886463666,0.2427777777777778
Maison à vendre à Massy (91300),91300,91,48.72692,2.28301,1.1148400036756412,24.939326394657837,0,1,0,0,0.8897830657229189,0.06416666666666666
Maison à vendre à Montfermeil (93370),93370,93,48.8982,2.57913,1.2773062656777292,27.550545210753068,0,0,0,1,2.3610903638800322,0.14194444444444446
Maison à vendre à Montgeron (91230),91230,91,48.70543,2.45039,0.9292990562623041,27.50965990096846,0,1,0,0,1.057731370231245,0.09361111111111112
Maison à vendre à Montlhéry (91310),91310,91,48.64004,2.27465,2.416699017611988,31.742278054445027,0,1,0,0,4.751298226588252,0.1738888888888889
Maison à vendre à Montmorency (95160),95160,95,48.98826,2.3434,0.8537355491347999,24.803164476531563,1,0,0,0,2.201266966749291,0.13166666666666665
Maison à vendre à Montreuil (93100),93100,93,48.86415,2.44322,0.283179697275702,20.779340894953556,0,0,1,0,0.05972283954262357,0.021111111111111112
Maison à vendre à Morangis (91420),91420,91,48.703829999999996,2.33908,2.3259094829910443,26.24839224866643,0,1,0,0,1.3232999644039098,0.043055555555555555
Maison à vendre à Méréville (91660),91660,91,48.59138,6.15085,207.3471000650617,282.08739824762324,1,0,0,0,268.85678707473625,3.3705555555555557
Maison à vendre à Neuilly-Plaisance (93360),93360,93,48.86342,2.506,1.2450775975839583,23.44325500280185,0,1,0,0,1.7441561717742953,0.14277777777777778
Maison à vendre à Nogent-sur-Marne (94130),94130,94,48.83333,2.48333,0.8618154841209944,22.616591624738763,0,1,0,0,0.3161081715170502,0.09166666666666666
Maison à vendre à Nointel (95590),95590,95,49.12838,2.29073,0.8795789335821331,37.42583152053708,1,0,0,0,12.435712965730065,0.3838888888888889
Maison à vendre à Noiseau (94880),94880,94,48.775890000000004,2.54892,3.0810545269845435,27.16937451057946,0,1,0,0,2.8515744034010098,0.14888888888888888
Maison à vendre à Noisy-le-Grand (93160),93160,93,48.849790000000006,2.5626599999999997,1.4776524172967238,26.246394909254562,0,1,0,0,0.7070362046118387,0.052222222222222225
Maison à vendre à Noisy-le-Sec (93130),93130,93,48.89148,2.4645099999999998,0.6217522030890708,21.99024529113513,0,1,0,1,0.5948231804827396,0.09944444444444445
Maison à vendre à Ormoy-la-Rivière (91150),91150,91,48.40502,2.1497900000000003,2.507119920390013,55.133892611101295,0,1,0,0,3.760544658090786,0.11944444444444445
Maison à vendre à Orvilliers (78910),78910,78,48.44368,3.8280300000000005,40.756530339653516,119.37470483985916,1,0,0,0,127.55994568183806,1.8925
Maison à vendre à Pantin (93500),93500,93,48.89437,2.40935,0.31584116421563796,20.15788420632933,0,0,1,0,0.6071027035606215,0.06805555555555555
Maison à vendre à Pierrefitte-sur-Seine (93380),93380,93,48.96691,2.36104,0.2193807905790557,23.25690176697762,0,0,0,1,1.6876064727054345,0.11833333333333333
Maison à vendre à Pontoise (95000),95000,95,49.05,2.1,0.5123693998123948,34.743630094617856,1,1,0,0,1.728467090973964,0.14416666666666667
Maison à vendre à Pontoise (95300),95300,95,49.05,2.1,0.5123693998123948,34.743630094617856,1,1,0,0,1.728467090973964,0.14416666666666667
Maison à vendre à Puiseux-en-France (95380),95380,95,49.05552,2.50035,0.6965301702322096,33.08165184933763,0,1,0,0,4.523591980342602,0.2611111111111111
Maison à vendre à Ris-Orangis (91130),91130,91,48.6511,2.4140599999999997,0.8798376224833838,30.90647355830609,0,1,0,0,3.385981547925434,0.09638888888888889
Maison à vendre à Ronquerolles (95340),95340,95,49.16667,2.2235,3.686598027738226,41.86348400923779,1,0,0,0,15.969817114455477,0.4494444444444444
Maison à vendre à Rungis (94150),94150,94,48.74607,2.35275,0.05620626535935595,23.27152091257108,0,0,0,1,3.8333665739607308,0.21638888888888888
Maison à vendre à Saint-Leu-la-Forêt (95320),95320,95,49.01667,2.25,0.5632170294381792,27.886193157008716,1,0,0,0,1.4449196118024472,0.07694444444444444
Maison à vendre à Saint-Maur-des-Fossés (94100),94100,94,48.79395,2.49323,1.3676538350443943,24.08137736480031,0,1,0,0,0.32247946308024256,0.029166666666666667
Maison à vendre à Saint-Maurice (94410),94410,94,48.82182,2.4271599999999998,0.8557698849622091,20.757408691909415,0,0,1,0,1.2118871577008523,0.1275
Maison à vendre à Saint-Michel-sur-Orge (91240),91240,91,48.63479,2.3083099999999996,0.16257012840309018,31.88109595247391,0,1,0,0,2.2045473735940426,0.11638888888888889
Maison à vendre à Saint-Ouen (93400),93400,93,48.906940000000006,2.3330599999999997,0.13026834184778188,19.613957167120294,0,0,1,0,0.34641467698262696,0.035555555555555556
Maison à vendre à Saint-Pierre-du-Perray (91280),91280,91,48.610640000000004,2.4942900000000003,1.605009941642653,35.66688138084645,0,1,0,0,1.4062155566938328,0.1288888888888889
Maison à vendre à Saint-Witz (95470),95470,95,49.091,2.57122,3.470677820591806,38.25256149958458,0,1,0,0,11.032852094218406,0.3383333333333333
Maison à vendre à Sainte-Geneviève-des-Bois (91700),91700,91,48.64682,2.31965,0.8387024249220963,30.81759995902798,0,1,0,0,2.1802583989509676,0.09222222222222222
Maison à vendre à Sannois (95110),95110,95,48.96667,2.25,1.1058034482662655,24.223542930948085,1,0,0,0,2.4305478509058696,0.17083333333333334
Maison à vendre à Sarcelles (95200),95200,95,49,2.38333,1.1600411461796332,26.035517632583154,1,0,0,0,1.6839260141101362,0.07611111111111112
Maison à vendre à Savigny-sur-Orge (91600),91600,91,48.67677,2.34835,0.3063716455686627,28.343601729741355,0,1,0,0,1.872509749113767,0.11027777777777778
Maison à vendre à Seraincourt (95450),95450,95,49.03573,1.86703,4.191370065424969,45.17690518617849,1,0,0,0,11.676298603599399,0.34194444444444444
Maison à vendre à Survilliers (95470),95470,95,49.09712,2.54449,1.411399775032784,37.87368326086162,0,1,0,0,10.060945492553698,0.3213888888888889
Maison à vendre à Taverny (95150),95150,95,49.02542,2.21691,0.43138905844779746,29.260673050521163,1,0,0,0,1.1969594231893448,0.07416666666666667
Maison à vendre à Tigery (91250),91250,91,48.64257,2.50779,4.063940609737557,33.53227562081386,0,1,0,0,4.357152872571894,0.1786111111111111
Maison à vendre à Tremblay-en-France (93290),93290,93,48.94956,2.5684,0.6150353230029681,28.745509197820393,0,1,0,0,1.6618835857152072,0.09277777777777778
Maison à vendre à Videlles (91890),91890,91,48.46502,2.4297400000000002,5.189930235308863,47.69088492240215,0,1,0,0,16.453026860099087,0.4686111111111111
Maison à vendre à Villejuif (94800),94800,94,48.7939,2.3599200000000002,0.6773758421483793,20.530924975112914,0,0,1,0,1.6893324389863074,0.09527777777777778
Maison à vendre à Villeneuve-le-Roi (94290),94290,94,48.73684,2.40081,0.5812002879986274,24.379798741451065,0,1,0,0,3.0366603840646382,0.22111111111111112
Maison à vendre à Villiers-Adam (95840),95840,95,49.06427,2.23429,2.5830275963100306,32.14663616557179,1,0,0,0,4.56795595543314,0.23833333333333334
Maison à vendre à Vitry-sur-Seine (94400),94400,94,48.78716,2.40332,0.6906246176852101,21.5116175628426,0,1,0,0,0.8177469419897315,0.08166666666666667
Maison à vendre à Vémars (95470),95470,95,49.06942,2.56643,4.492300398753145,36.35864072270772,0,1,0,0,9.43386358075153,0.31305555555555553
Maison à vendre à Vétheuil (95510),95510,95,49.06199,1.70351,8.061432161436334,56.13059544686934,1,0,0,0,23.955515136898235,0.6130555555555556
Maison à vendre à Écouen (95440),95440,95,49.02062,2.38309,1.5530746393409096,27.731415526521637,1,0,0,0,2.6929043612173134,0.17472222222222222
Maison à vendre à Étampes (91150),91150,91,48.43333,2.15,0.7510404909427143,52.41333475084724,0,1,0,0,1.1341892990514575,0.09166666666666666
Maison à vendre à Étréchy (91580),91580,91,48.49465,2.19489,0.11410122454802274,45.79884431944376,0,1,0,0,6.754338189918425,0.18305555555555555
Maison-Rouge 77370,77370,77,48.558747,3.1508437000000002,8.39033034575642,70.30681063734919,1,0,0,0,11.005659993830232,0.20666666666666667
Maisoncelles-en-Brie 77580,77580,77,48.861642700000004,2.9877138,5.905994623121097,52.10367559989664,1,0,0,0,9.027399719695977,0.2544444444444444
Maisons-Alfort 94700,94700,94,48.8012045,2.4309703,0.34281577150257486,21.585771942299722,0,1,0,0,0.5732862073748088,0.03333333333333333
Maisons-Alfort 94700 (Centre-ville),94700,94,48.8009979,2.4306846,0.3301054431738243,21.585538732512052,0,1,0,0,0.6037378608031531,0.05722222222222222
Maisons-Alfort 94700 (Charentonneau),94700,94,48.8085977,2.4361615000000003,0.13569231857064348,21.467678865236426,0,0,1,0,0.4976837445258019,0.06277777777777778
Maisons-Alfort 94700 (Hector Berlioz),94700,94,48.7974598,2.4400714,0.6924284776272284,22.01426116964155,0,0,1,0,0.7749802283858003,0.06111111111111111
Maisons-Alfort 94700 (Les Planètes),94700,94,48.8099685,2.4581633,1.1484483679743749,22.17695604575051,0,1,0,0,1.659563623787897,0.08083333333333333
Maisons-Laffitte 78600,78600,78,48.9461437,2.1450951000000003,0.05512928528370513,26.63395380098705,1,1,0,0,0.03471858743617596,0.001388888888888889
Maisons-Laffitte 78600 (Centre-ville),78600,78,48.9461437,2.1450951000000003,0.05512928528370513,26.63395380098705,1,1,0,0,0.03471858743617596,0.001388888888888889
Maisons-Laffitte 78600 (Est),78600,78,48.9382,2.1255,1.6318390462844083,27.161798912196996,1,1,0,0,1.6844639500663385,0.08944444444444444
Maisons-Laffitte 78600 (Ouest),78600,78,48.9382,2.1255,1.6318390462844083,27.161798912196996,1,1,0,0,1.6844639500663385,0.08944444444444444
Maisse 91720,91720,91,48.3942835,2.3755851000000003,1.3220124630467072,54.29783135094519,0,1,0,0,16.382939011585567,0.3125
Malakoff 92240 (Centre-ville - Jean Jaurès),92240,92,48.82,2.3,0.30866578696897057,19.531689111488163,0,0,1,0,0.9549362897301206,0.06833333333333333
Malakoff 92240 (Clos Montholon - MJQ Henri Barbusse),92240,92,48.82,2.3,0.30866578696897057,19.531689111488163,0,0,1,0,0.9549362897301206,0.06833333333333333
Malakoff 92240 (Maison de l'Enfant - Guy Moquet),92240,92,48.82,2.3,0.30866578696897057,19.531689111488163,0,0,1,0,0.9549362897301206,0.06833333333333333
Malakoff 92240 (Nord - Maison de la Vie Associative - Léger - Cogniot),92240,92,48.82,2.3,0.30866578696897057,19.531689111488163,0,0,1,0,0.9549362897301206,0.06833333333333333
Malakoff 92240 (Paul Vaillant Couturier - Hoche - Paul Bert),92240,92,48.82,2.3,0.30866578696897057,19.531689111488163,0,0,1,0,0.9549362897301206,0.06833333333333333
Mandres-les-Roses 94520,94520,94,48.7031725,2.5471633,2.6716493862582267,30.717675515075385,0,1,0,0,6.454592848329262,0.27305555555555555
Mantes-la-Jolie 78200 (Centre-ville),78200,78,48.989197100000005,1.7140683,0.6220369693647196,52.5172377224892,1,0,0,0,1.0239074568913464,0.0636111111111111
Mantes-la-Jolie 78200 (Gassicourt),78200,78,49.0022543,1.6978417000000001,1.4678045706258456,54.00215170860008,1,0,0,0,1.2641898006771195,0.11805555555555555
Mantes-la-Ville 78200 (Centre-ville),78200,78,48.975093799999996,1.7130572,0.9649971182844327,52.146684830260504,1,0,0,0,1.9992302546378626,0.13333333333333333
Mantes-la-Ville 78711,78711,78,48.9748938,1.7109449,1.0230981485150499,52.27772585746224,1,0,0,0,1.9525495205323582,0.13777777777777778
Mantes-la-Ville 78711 (Centre-ville),78711,78,48.975093799999996,1.7130572,0.9649971182844327,52.146684830260504,1,0,0,0,1.9992302546378626,0.13333333333333333
Mantes-la-Ville 78711 (Les Brouets),78711,78,48.9818281,1.6965335,0.9764930115867795,53.417970638155815,1,0,0,0,1.0583521853218094,0.09972222222222223
Mantes-la-Ville 78711 (Louise Michel),78711,78,48.9853951,1.7077014,0.571175456806123,52.804713186527096,1,0,0,0,0.8239806341538278,0.06555555555555556
Mantes-la-Ville 78711 (Maupomet),78711,78,48.9747104,1.7311744999999998,1.5345717853345284,50.966391677615015,1,0,0,0,2.893966634070893,0.1463888888888889
Mantes-la-Ville 78711 (Merisiers - Plaisances - Belles Lances),78711,78,48.9737,1.7025,1.4461404956862893,52.791911065034824,1,0,0,0,1.9311431496685016,0.13361111111111112
Marcoussis 91460,91460,91,48.643248299999996,2.2310497000000002,5.644964959779408,32.15603234904632,0,1,0,0,6.22801442875701,0.2611111111111111
Marcq 78770,78770,78,48.859645799999996,1.8204957,4.04325037131747,43.34359773745744,1,0,0,0,11.359048213004515,0.26472222222222225
Mareil-Marly 78750,78750,78,48.8823232,2.0764516,0.24877324615653662,28.154277968797427,1,0,0,0,2.1515187281127996,0.18638888888888888
Mareil-en-France 95850,95850,95,49.0681665,2.4256186,5.460400924504173,32.444338977459246,1,0,0,0,4.662826047820454,0.16694444444444445
Mareil-sur-Mauldre 78124,78124,78,48.8936766,1.8647593,0.5140798675209562,40.73340507147816,1,0,0,0,10.984268979490723,0.2563888888888889
Mareuil-lès-Meaux 77100,77100,77,48.9267289,2.8634772999999996,3.4739655320598226,44.87409705096322,1,0,0,0,3.7731401425492503,0.17722222222222223
Margency 95580,95580,95,49.002,2.28847,2.2082129688723953,26.157601727273622,1,0,0,0,3.2620417214681305,0.1761111111111111
Marines 95640,95640,95,49.145151899999995,1.9831777,3.4531384359916197,46.77227846945763,1,0,0,0,14.033391511772594,0.36277777777777775
Marles-en-Brie 77610,77610,77,48.7278063,2.8782706,1.0482123420958687,46.83472460790103,1,0,0,0,15.506144341369444,0.24944444444444444
Marly-la-Ville 95670,95670,95,49.0823913,2.5034402,2.502112926267861,35.415318810368106,0,1,0,0,6.926137944913707,0.24805555555555556
Marly-le-Roi 78160 (Grandes Terres - Vergers - Vauillons),78160,78,48.8667,2.0833,0.5060945552834292,27.658215841559535,1,0,0,0,0.9744416230219636,0.10111111111111111
Marly-le-Roi 78160 (Village - Ombrages - Montbâti - Gare),78160,78,48.8667,2.0833,0.5060945552834292,27.658215841559535,1,0,0,0,0.9744416230219636,0.10111111111111111
Marolles-en-Brie 94440,94440,94,48.7391,2.55424,3.932789490084199,29.030150599675917,0,1,0,0,4.0598829883542065,0.21472222222222223
Marolles-en-Hurepoix 91630,91630,91,48.5623029,2.2986957,0.6803841538613282,38.29139175718452,0,1,0,0,4.898819337896191,0.22333333333333333
Marolles-sur-Seine 77130,77130,77,48.386267700000005,3.0349966,5.565847853762207,74.39815935863672,1,0,0,0,5.963010005527922,0.15472222222222223
Mary-sur-Marne 77440,77440,77,49.0155891,3.0284612,0.727124719865672,57.954756422342875,1,0,0,0,12.061304960165641,0.3411111111111111
Massy 91300,91300,91,48.730158,2.2766735000000002,0.5586169942504983,24.805061970645987,0,1,0,0,0.3357019666576569,0.03111111111111111
Massy 91300 (Centre-ville),91300,91,48.7223916,2.2878893,1.732552850702438,25.19558917284885,0,1,0,0,1.4628550937308062,0.06388888888888888
Massy 91300 (Massy-Opéra 1 - La Bonde),91300,91,48.7219951,2.2805058,1.5060673661641653,25.318540899508417,0,1,0,0,1.120551951291517,0.07861111111111112
Massy 91300 (Pileu - Graviers - Vilmorin - Square de Clos de Villaine),91300,91,48.7269,2.283,1.1161090590523042,24.940853027480276,0,1,0,0,0.8900941291430385,0.06388888888888888
Massy 91300 (Villaine - Bièvre - Poterne),91300,91,48.7269,2.283,1.1161090590523042,24.940853027480276,0,1,0,0,0.8900941291430385,0.06388888888888888
Mauchamps 91730,91730,91,48.530927500000004,2.1939081000000002,2.4472733408910967,42.4938506626309,0,1,0,0,7.371858638205815,0.20194444444444445
Maule 78580,78580,78,48.9079595,1.8505363999999997,0.5128252267161779,41.819229800382075,1,0,0,0,10.91118355301343,0.34805555555555556
Maurecourt 78780,78780,78,48.997515899999996,2.0625234,1.0245821209806631,32.92188061725291,1,1,0,0,2.331069641870229,0.14333333333333334
Maurepas 78310 (Centre-ville - Malmedonne),78310,78,48.7649,1.9292,1.5087801465974937,37.91467997406292,1,0,0,0,1.4425738173874851,0.08611111111111111
Maurepas 78310 (La Marnière),78310,78,48.766978200000004,1.9290328999999997,1.6867794713208408,37.86362325165132,1,0,0,0,1.4599462029843002,0.08777777777777777
Maurepas 78310 (Le Village),78310,78,48.7618735,1.9451479999999999,0.7275109157376061,37.0824560819461,1,0,0,0,0.4978536879319159,0.058888888888888886
Maurepas 78310 (Les Bessières),78310,78,48.763238,1.9352817999999998,1.0757786651190688,37.610327541685024,1,0,0,0,1.028607940635589,0.08222222222222222
Meaux 77100 (Beauval Aragon),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Beauval Colbert),77100,77,48.9507424,2.9247278,2.1341261965933263,49.32239956389395,1,0,0,0,2.4710596319890805,0.15388888888888888
Meaux 77100 (Centre-ville - Cathédrale),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Dunant - Guynemer - Collinet),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Frot - Clémenceau - Saint-Faron),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Grosse Pierre - Croix Saint-Loup - Corniche),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Marché - Grande île - Clos Godet),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Saint-Nicolas - Foch),77100,77,48.9294,2.8959,3.5086248117044376,46.979298302280824,1,0,0,0,2.8782895611335917,0.16527777777777777
Meaux 77100 (Val Fleuri),77100,77,48.9543925,2.9228826,2.093420272694877,49.303078672893,1,0,0,0,2.2886438145426897,0.14972222222222223
Melun 77000,77000,77,48.539927,2.6608169,1.4746155176387292,46.35733050312017,1,1,0,0,0.33082142161671557,0.03722222222222222
Melun 77000 (Centre-ville),77000,77,48.5274833,2.6551924,0.030577716630550575,47.13216336206199,1,1,0,0,1.7608248023626922,0.1225
Melun 77000 (Montaigu),77000,77,48.5507728,2.654012,2.490982385114111,45.27323692946715,0,1,0,0,1.0028839929399993,0.07888888888888888
Melun 77000 (Rive de Seine - Sud),77000,77,48.5333,2.6667,1.0961638734017871,47.08666632851325,1,1,0,0,1.1575751698747851,0.06555555555555556
Melun 77000 (Saint-Liesne),77000,77,48.540314,2.6686116,1.7676361680805721,46.6142171224132,1,1,0,0,0.655298875155688,0.043611111111111114
Melun 77000 (Trois Moulins),77000,77,48.554807200000006,2.6790414,3.542469887335597,45.91521720871888,1,1,0,0,1.8972861915916786,0.09833333333333333
Mennecy 91540,91540,91,48.5666645,2.4347043999999998,0.477705783529978,38.33213936319975,0,1,0,0,5.658628899620334,0.2980555555555556
Mennecy 91540 (Centre-ville - Gare - Châtries - Château - Bel-Air),91540,91,48.5476,2.399,2.761863062010524,39.69699341695959,0,1,0,0,8.921316192346655,0.39444444444444443
Mennecy 91540 (Le Petit Mennecy),91540,91,48.571033899999996,2.433119,0.0896294706541452,37.92461821901381,0,1,0,0,5.319898038505528,0.26666666666666666
Mennecy 91540 (Paul Cézanne - Remise du Rousset),91540,91,48.5476,2.399,2.761863062010524,39.69699341695959,0,1,0,0,8.921316192346655,0.39444444444444443
Mennecy 91540 (Verville - Bois des Mares - Charles de Gaulle),91540,91,48.5476,2.399,2.761863062010524,39.69699341695959,0,1,0,0,8.921316192346655,0.39444444444444443
Menucourt 95180,95180,95,49.027615000000004,1.9815884999999998,2.632853385040367,38.56885602671839,1,0,0,0,3.276646901627637,0.1622222222222222
Mespuits 91150,91150,91,48.3560856,2.2483396,9.803040193787178,58.591249425853235,0,1,0,0,10.997640342251067,0.2425
Meudon 92190,92190,92,48.8126688,2.2385432,0.30192112253551806,21.2398601593837,1,0,0,0,0.2822338344473444,0.029444444444444443
Meudon 92190 (Bellevue),92190,92,48.8189352,2.229825,0.0018763694835234408,21.336011641660555,1,0,0,0,1.2024909763862108,0.07972222222222222
Meudon 92190 (Centre-ville),92190,92,48.8148701,2.2409505000000003,0.002784046310666896,21.091398081971015,1,0,0,0,0.5290869709506258,0.04416666666666667
Meudon 92190 (Le Val),92190,92,48.8120289,2.2480444,0.6121072187360181,20.97188303092364,1,0,0,0,0.6595745968389944,0.08472222222222223
Meudon 92190 (Meudon sur Seine),92190,92,48.8180748,2.2384571,0.12271360263091968,21.071632350473553,0,0,0,1,0.8779124046236579,0.09861111111111111
Meulan-en-Yvelines 78250,78250,78,49.00497120000001,1.9100834999999998,0.6137144756120662,41.22640122556708,1,0,0,0,0.8282389336517768,0.057777777777777775
Millemont 78940,78940,78,48.809676399999994,1.7463039,1.3797554878156855,48.43528199754397,1,0,0,0,15.664053178437713,0.39222222222222225
Milly-la-Forêt 91490,91490,91,48.4028842,2.4702697,5.7833982397373465,54.13331214264477,0,1,0,0,22.993879245378597,0.4872222222222222
Milon-la-Chapelle 78470,78470,78,48.7259176,2.0504148,2.9976888981127496,32.91346273039923,0,1,0,0,6.7085052218645185,0.2738888888888889
Misy-sur-Yonne 77130,77130,77,48.3997,2.9978,4.668213845792818,71.58357776926258,1,0,0,0,3.1571915041924146,0.16305555555555556
Mitry-Mory 77290 (Mitry-Mory 1),77290,77,48.9833,2.6167,2.0556703221955406,32.76265418602347,1,1,0,0,4.352269688873492,0.2225
Mitry-Mory 77290 (Mitry-Mory 2),77290,77,48.9833,2.6167,2.0556703221955406,32.76265418602347,1,1,0,0,4.352269688873492,0.2225
Mittainville 78125,78125,78,48.6653223,1.6235263999999998,7.951941083451244,60.12569108036858,1,0,0,0,14.865583718970747,0.3736111111111111
Moigny-sur-École 91490,91490,91,48.4326946,2.4567200000000002,5.926688178054343,51.07803667443274,0,1,0,0,19.74810519631914,0.4675
Moisenay 77950,77950,77,48.5619807,2.7358168,7.108998848112534,47.75015820618426,1,1,0,0,5.941927582210889,0.20833333333333334
Moissy-Cramayel 77550 (Centre-ville),77550,77,48.626833500000004,2.5890767999999995,1.4471551745240638,37.29114980272459,0,1,0,0,1.1316845530130324,0.051111111111111114
Moissy-Cramayel 77550 (Jatteau),77550,77,48.6310686,2.5863702999999996,1.2731196742380477,36.894385281575715,0,1,0,0,1.0131962085583743,0.04833333333333333
Moissy-Cramayel 77550 (Les Grès),77550,77,48.6281686,2.6042537,2.5558058796192435,37.75967416549493,0,1,0,0,2.249745238375581,0.09694444444444444
Moissy-Cramayel 77550 (Les Hauldres),77550,77,48.629275,2.603675,2.515005746853776,37.66115198496643,0,1,0,0,2.2149374297891806,0.09388888888888888
Moissy-Cramayel 77550 (Les Maillettes),77550,77,48.620304100000006,2.5853403,1.4679671768005726,37.62405943064513,0,1,0,0,1.1669297015108042,0.07777777777777778
Moissy-Cramayel 77550 (Lugny),77550,77,48.624176399999996,2.5817200000000002,1.0091998305779504,37.217820797187116,0,1,0,0,0.6911599065936656,0.04055555555555555
Moissy-Cramayel 77550 (Noyer Perrot),77550,77,48.6238604,2.5986285,2.1992160679563146,37.850438235533986,0,1,0,0,1.8767793729230875,0.07944444444444444
Mondeville 91590,91590,91,48.491097499999995,2.4154927,4.753066681299877,45.084397683126596,0,1,0,0,13.923797986488692,0.46444444444444444
Mondreville 77570,77570,77,48.1435271,2.6112647,10.185870857969581,82.334314831415,1,0,0,0,15.398152314724445,0.35944444444444446
Mondreville 78980,78980,78,48.9025052,1.5531173,3.7713504291726654,61.483236220157124,1,0,0,0,14.60072411601303,0.37416666666666665
Mons-en-Montois 77520,77520,77,48.488461,3.1501517000000003,7.89907452049441,73.95768997813913,1,0,0,0,13.769472887408327,0.35
Montainville 78124,78124,78,48.8819027,1.8607397,1.49660496901266,40.874306948670345,1,0,0,0,10.240644989523613,0.27361111111111114
Montcourt-Fromonville 77140,77140,77,48.3013046,2.7058117999999998,3.626630624682102,68.66692385898124,1,0,0,0,3.7607336969706218,0.14972222222222223
Montereau-Fault-Yonne 77130,77130,77,48.384964700000005,2.9557006,1.148233178822403,70.69308924724785,1,0,0,0,0.5566111454176098,0.06416666666666666
Montereau-Fault-Yonne 77130 (Ville basse),77130,77,48.3997,2.9978,4.668213845792818,71.58357776926258,1,0,0,0,3.1571915041924146,0.16305555555555556
Montereau-Fault-Yonne 77130 (Ville haute),77130,77,48.3997,2.9978,4.668213845792818,71.58357776926258,1,0,0,0,3.1571915041924146,0.16305555555555556
Montesson 78360 (Centre-ville),78360,78,48.913529499999996,2.1205908,1.7335723860781251,26.53726095053546,0,1,0,0,2.505263204439279,0.17833333333333334
Montesson 78360 (La Borde),78360,78,48.9281527,2.1379770000000002,1.7596167031830792,26.206055137422,1,1,0,0,1.9837822042305528,0.14277777777777778
Montesson 78360 (Les Rabaux),78360,78,48.9074603,2.1196619,1.0702618894906681,26.41471123196232,0,1,0,0,2.1002083146953536,0.16833333333333333
Montfermeil 93370,93370,93,48.8992679,2.5660399,0.350623124801343,26.885011098366466,0,0,0,1,1.4264236865955637,0.11166666666666666
Montfermeil 93370 (Centre-ville),93370,93,44.6562165,-1.1776278,426.2891360319935,537.258522915822,1,0,0,0,543.2725477707438,6.188055555555556
Montfermeil 93370 (Coudreaux),93370,93,48.8979277,2.5828908999999998,1.5526935363882932,27.744899888405598,0,0,0,1,2.6328169194781252,0.16333333333333333
Montfermeil 93370 (Franceville),93370,93,48.9014318,2.5556832999999997,0.06358661190012549,26.400497885221572,0,0,0,1,0.6503217682895519,0.10805555555555556
Montfermeil 93370 (Les Oiseaux),93370,93,48.894815799999996,2.5724786,0.8616270357777686,27.129204642969412,0,0,0,1,2.08227474894139,0.14694444444444443
